Loaded HAL Components:
ID      Type  Name                                            PID   State
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.009.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.009.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.009.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.012.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.012.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.012.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.013.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.013.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.013.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.017.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.017.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.017.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.018.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.018.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.018.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.019.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.019.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.019.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.020.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.020.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.020.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.021.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.021.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.021.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.022.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.022.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.022.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.023.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.023.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.023.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.024.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.024.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.024.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.025.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.025.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.025.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.026.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.026.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.026.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.027.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.027.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.027.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.028.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.028.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.028.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.029.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.029.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.029.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.030.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.030.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.030.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.031.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.031.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.031.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.032.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.032.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.032.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.033.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.033.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.033.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.034.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.034.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.034.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.035.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.035.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.035.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.036.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.036.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.036.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.037.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.037.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.037.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.038.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.038.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.038.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.039.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.039.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.039.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.040.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.040.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.040.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.041.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.041.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.041.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.042.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.042.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.042.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.043.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.043.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.043.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.044.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.044.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.044.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.045.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.045.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.045.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.046.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.046.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.046.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.047.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.047.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.047.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.048.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.048.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.048.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.049.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.049.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.049.is_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.050.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.050.is_opendrain
    32  bit   RW          FALSE  hm2_7i76e.0.gpio.050.is_output
    32  bit   RW           TRUE  hm2_7i76e.0.io_error
    32  s32   RO              1  hm2_7i76e.0.packet-error-decrement
    32  s32   RW              2  hm2_7i76e.0.packet-error-increment
    32  s32   RW             10  hm2_7i76e.0.packet-error-limit
    32  s32   RW             80  hm2_7i76e.0.packet-read-timeout
    32  s32   RW              0  hm2_7i76e.0.read-request.tmax
    32  bit   RO          FALSE  hm2_7i76e.0.read-request.tmax-increased
    32  s32   RW        2057166  hm2_7i76e.0.read.tmax
    32  bit   RO          FALSE  hm2_7i76e.0.read.tmax-increased
    32  bit   RW          FALSE  hm2_7i76e.0.sserial.00.tx0.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.sserial.00.tx0.is_opendrain
    32  u32   RW     0x00000001  hm2_7i76e.0.sserial.port-0.fault-dec
    32  u32   RW     0x0000000A  hm2_7i76e.0.sserial.port-0.fault-inc
    32  u32   RW     0x000000C8  hm2_7i76e.0.sserial.port-0.fault-lim
    32  bit   RW          FALSE  hm2_7i76e.0.stepgen.00.direction.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.stepgen.00.direction.is_opendrain
    32  u32   RW     0x000003E8  hm2_7i76e.0.stepgen.00.dirhold
    32  u32   RW     0x000003E8  hm2_7i76e.0.stepgen.00.dirsetup
    32  float RW           6.25  hm2_7i76e.0.stepgen.00.maxaccel
    32  float RW           1.25  hm2_7i76e.0.stepgen.00.maxvel
    32  float RW           1016  hm2_7i76e.0.stepgen.00.position-scale
    32  bit   RW          FALSE  hm2_7i76e.0.stepgen.00.step.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.stepgen.00.step.is_opendrain
    32  u32   RW     0x00000000  hm2_7i76e.0.stepgen.00.step_type
    32  u32   RW     0x000003E8  hm2_7i76e.0.stepgen.00.steplen
    32  u32   RW     0x000007D0  hm2_7i76e.0.stepgen.00.stepspace
    32  u32   RW     0x00000000  hm2_7i76e.0.stepgen.00.table-data-0
    32  u32   RW     0x00000000  hm2_7i76e.0.stepgen.00.table-data-1
    32  u32   RW     0x00000000  hm2_7i76e.0.stepgen.00.table-data-2
    32  u32   RW     0x00000000  hm2_7i76e.0.stepgen.00.table-data-3
    32  bit   RW          FALSE  hm2_7i76e.0.stepgen.01.direction.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.stepgen.01.direction.is_opendrain
    32  u32   RW     0x00027FF6  hm2_7i76e.0.stepgen.01.dirhold
    32  u32   RW     0x00027FF6  hm2_7i76e.0.stepgen.01.dirsetup
    32  float RW              1  hm2_7i76e.0.stepgen.01.maxaccel
    32  float RW              0  hm2_7i76e.0.stepgen.01.maxvel
    32  float RW              1  hm2_7i76e.0.stepgen.01.position-scale
    32  bit   RW          FALSE  hm2_7i76e.0.stepgen.01.step.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.stepgen.01.step.is_opendrain
    32  u32   RW     0x00000000  hm2_7i76e.0.stepgen.01.step_type
    32  u32   RW     0x00027FF6  hm2_7i76e.0.stepgen.01.steplen
    32  u32   RW     0x00027FF6  hm2_7i76e.0.stepgen.01.stepspace
    32  u32   RW     0x00000000  hm2_7i76e.0.stepgen.01.table-data-0
    32  u32   RW     0x00000000  hm2_7i76e.0.stepgen.01.table-data-1
    32  u32   RW     0x00000000  hm2_7i76e.0.stepgen.01.table-data-2
    32  u32   RW     0x00000000  hm2_7i76e.0.stepgen.01.table-data-3
    32  bit   RW          FALSE  hm2_7i76e.0.stepgen.02.direction.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.stepgen.02.direction.is_opendrain
    32  u32   RW     0x00027FF6  hm2_7i76e.0.stepgen.02.dirhold
    32  u32   RW     0x00027FF6  hm2_7i76e.0.stepgen.02.dirsetup
    32  float RW              1  hm2_7i76e.0.stepgen.02.maxaccel
    32  float RW              0  hm2_7i76e.0.stepgen.02.maxvel
    32  float RW              1  hm2_7i76e.0.stepgen.02.position-scale
    32  bit   RW          FALSE  hm2_7i76e.0.stepgen.02.step.invert_output
    32  bit   RW          FALSE  hm2_7i76e.0.stepgen.02.step.is_opendrain
    32  u32   RW     0x00000000  hm2_7i76e.0.stepgen.02.step_type
    32  u32   RW     0x00027FF6  hm2_7i76e.0.stepgen.02.steplen
    32  u32   RW     0x00027FF6  hm2_7i76e.0.stepgen.02.stepspace
    32  u32   RW     0x00000000  hm2_7i76e.0.stepgen.02.table-data-0
    32  u32   RW     0x00000000  hm2_7i76e.0.stepgen.02.table-data-1
    32  u32   RW     0x00000000  hm2_7i76e.0.stepgen.02.table-data-2
    32  u32   RW     0x00000000  hm2_7i76e.0.stepgen.02.table-data-3
    32  u32   RW     0x004C4B40  hm2_7i76e.0.watchdog.timeout_ns
    32  s32   RW          37962  hm2_7i76e.0.write.tmax
    32  bit   RO          FALSE  hm2_7i76e.0.write.tmax-increased

Parameter Aliases:
 Alias                                            Original Name
 hm2_7i76e.0.sserial.00.tx0.invert_output         hm2_7i76e.0.gpio.010.invert_output
 hm2_7i76e.0.sserial.00.tx0.is_opendrain          hm2_7i76e.0.gpio.010.is_opendrain
 hm2_7i76e.0.stepgen.00.direction.invert_output   hm2_7i76e.0.gpio.000.invert_output
 hm2_7i76e.0.stepgen.00.direction.is_opendrain    hm2_7i76e.0.gpio.000.is_opendrain
 hm2_7i76e.0.stepgen.00.step.invert_output        hm2_7i76e.0.gpio.001.invert_output
 hm2_7i76e.0.stepgen.00.step.is_opendrain         hm2_7i76e.0.gpio.001.is_opendrain
 hm2_7i76e.0.stepgen.01.direction.invert_output   hm2_7i76e.0.gpio.002.invert_output
 hm2_7i76e.0.stepgen.01.direction.is_opendrain    hm2_7i76e.0.gpio.002.is_opendrain
 hm2_7i76e.0.stepgen.01.step.invert_output        hm2_7i76e.0.gpio.003.invert_output
 hm2_7i76e.0.stepgen.01.step.is_opendrain         hm2_7i76e.0.gpio.003.is_opendrain
 hm2_7i76e.0.stepgen.02.direction.invert_output   hm2_7i76e.0.gpio.004.invert_output
 hm2_7i76e.0.stepgen.02.direction.is_opendrain    hm2_7i76e.0.gpio.004.is_opendrain
 hm2_7i76e.0.stepgen.02.step.invert_output        hm2_7i76e.0.gpio.005.invert_output
 hm2_7i76e.0.stepgen.02.step.is_opendrain         hm2_7i76e.0.gpio.005.is_opendrain

Exported Functions:
Owner   CodeAddr  Arg       FP   Users  Name
 00032  7fe70f2718b5  564f7c113750  YES      1   hm2_7i76e.0.read
 00032  7fe70f271841  564f7c113750  YES      0   hm2_7i76e.0.read-request
 00032  7fe70f271709  564f7c113750  YES      1   hm2_7i76e.0.write

Realtime Threads:
     Period  FP     Name               (     Time, Max-Time )

